Beispieldatei - generiert von generate_examples.py
Slewrate: 1 mV/s
Number Time U[V] I[A]
1	0.000000	0.070000	0.050588
2	5.000000	0.075000	0.049443
3	10.000000	0.080000	0.051166
4	15.000000	0.085000	0.052255
5	20.000000	0.090000	0.050811
6	25.000000	0.095000	0.053008
7	30.000000	0.100000	0.050834
8	35.000000	0.105000	0.053341
9	40.000000	0.110000	0.053084
10	45.000000	0.115000	0.052178
11	50.000000	0.120000	0.051517
12	55.000000	0.125000	0.052803
13	60.000000	0.130000	0.053701
14	65.000000	0.135000	0.056824
15	70.000000	0.140000	0.054679
16	75.000000	0.145000	0.054852
17	80.000000	0.150000	0.059177
18	85.000000	0.155000	0.054132
19	90.000000	0.160000	0.054169
20	95.000000	0.165000	0.054708
21	100.000000	0.170000	0.051382
22	105.000000	0.175000	0.052612
23	110.000000	0.180000	0.052588
24	115.000000	0.185000	0.054995
25	120.000000	0.190000	0.053452
26	125.000000	0.195000	0.054176
27	130.000000	0.200000	0.056175
28	135.000000	0.205000	0.055826
29	140.000000	0.210000	0.053877
30	145.000000	0.215000	0.052960
31	150.000000	0.220000	0.056671
32	155.000000	0.225000	0.056048
33	160.000000	0.230000	0.051387
34	165.000000	0.235000	0.054074
35	170.000000	0.240000	0.055131
36	175.000000	0.245000	0.056458
37	180.000000	0.250000	0.056820
38	185.000000	0.255000	0.055668
39	190.000000	0.260000	0.056370
40	195.000000	0.265000	0.055428
41	200.000000	0.270000	0.054052
42	205.000000	0.275000	0.054977
43	210.000000	0.280000	0.055638
44	215.000000	0.285000	0.055631
45	220.000000	0.290000	0.052029
46	225.000000	0.295000	0.055105
47	230.000000	0.300000	0.056112
48	235.000000	0.305000	0.055537
49	240.000000	0.310000	0.055706
50	245.000000	0.315000	0.057276
51	250.000000	0.320000	0.054242
52	255.000000	0.325000	0.053244
53	260.000000	0.330000	0.055904
54	265.000000	0.335000	0.058228
55	270.000000	0.340000	0.060175
56	275.000000	0.345000	0.058464
57	280.000000	0.350000	0.054063
58	285.000000	0.355000	0.056635
59	290.000000	0.360000	0.057713
60	295.000000	0.365000	0.057655
61	300.000000	0.370000	0.058479
62	305.000000	0.375000	0.055666
63	310.000000	0.380000	0.057730
64	315.000000	0.385000	0.058541
65	320.000000	0.390000	0.059451
66	325.000000	0.395000	0.056289
67	330.000000	0.400000	0.057310
68	335.000000	0.405000	0.052692
69	340.000000	0.410000	0.056957
70	345.000000	0.415000	0.057251
71	350.000000	0.420000	0.056361
72	355.000000	0.425000	0.058831
73	360.000000	0.430000	0.058488
74	365.000000	0.435000	0.054182
75	370.000000	0.440000	0.059231
76	375.000000	0.445000	0.057043
77	380.000000	0.450000	0.059971
78	385.000000	0.455000	0.056536
79	390.000000	0.460000	0.059260
80	395.000000	0.465000	0.058734
81	400.000000	0.470000	0.060006
82	405.000000	0.475000	0.059749
83	410.000000	0.480000	0.059090
84	415.000000	0.485000	0.056627
85	420.000000	0.490000	0.056846
86	425.000000	0.495000	0.058732
87	430.000000	0.500000	0.059983
88	435.000000	0.505000	0.058884
89	440.000000	0.510000	0.061450
90	445.000000	0.515000	0.059742
91	450.000000	0.520000	0.058470
92	455.000000	0.525000	0.059944
93	460.000000	0.530000	0.061052
94	465.000000	0.535000	0.061350
95	470.000000	0.540000	0.064557
96	475.000000	0.545000	0.059562
97	480.000000	0.550000	0.060853
98	485.000000	0.555000	0.061952
99	490.000000	0.560000	0.061153
100	495.000000	0.565000	0.060299
101	500.000000	0.570000	0.058301
102	505.000000	0.575000	0.060478
103	510.000000	0.580000	0.059453
104	515.000000	0.585000	0.058247
105	520.000000	0.590000	0.060209
106	525.000000	0.595000	0.059806
107	530.000000	0.600000	0.063168
108	535.000000	0.605000	0.063302
109	540.000000	0.610000	0.060392
110	545.000000	0.615000	0.061780
111	550.000000	0.620000	0.058684
112	555.000000	0.625000	0.061511
113	560.000000	0.630000	0.063398
114	565.000000	0.635000	0.064350
115	570.000000	0.640000	0.061374
116	575.000000	0.645000	0.065004
117	580.000000	0.650000	0.059969
118	585.000000	0.655000	0.060605
119	590.000000	0.660000	0.064619
120	595.000000	0.665000	0.066642
121	600.000000	0.670000	0.064387
122	605.000000	0.675000	0.063419
123	610.000000	0.680000	0.059210
124	615.000000	0.685000	0.059655
125	620.000000	0.690000	0.064059
126	625.000000	0.695000	0.063184
127	630.000000	0.700000	0.061788
128	635.000000	0.705000	0.064231
129	640.000000	0.710000	0.064430
130	645.000000	0.715000	0.066189
131	650.000000	0.720000	0.064673
132	655.000000	0.725000	0.066957
133	660.000000	0.730000	0.064616
134	665.000000	0.735000	0.064469
135	670.000000	0.740000	0.066929
136	675.000000	0.745000	0.062943
137	680.000000	0.750000	0.070629
138	685.000000	0.755000	0.065851
139	690.000000	0.760000	0.065962
140	695.000000	0.765000	0.066350
141	700.000000	0.770000	0.069154
142	705.000000	0.775000	0.067085
143	710.000000	0.780000	0.062390
144	715.000000	0.785000	0.068507
145	720.000000	0.790000	0.065118
146	725.000000	0.795000	0.066114
147	730.000000	0.800000	0.063441
148	735.000000	0.805000	0.067152
149	740.000000	0.810000	0.064897
150	745.000000	0.815000	0.066500
151	750.000000	0.820000	0.065832
152	755.000000	0.825000	0.070350
153	760.000000	0.830000	0.070565
154	765.000000	0.835000	0.066793
155	770.000000	0.840000	0.066928
156	775.000000	0.845000	0.066153
157	780.000000	0.850000	0.069212
158	785.000000	0.845000	0.066242
159	790.000000	0.840000	0.065957
160	795.000000	0.835000	0.068657
161	800.000000	0.830000	0.065523
162	805.000000	0.825000	0.066424
163	810.000000	0.820000	0.063237
164	815.000000	0.815000	0.067708
165	820.000000	0.810000	0.070082
166	825.000000	0.805000	0.067542
167	830.000000	0.800000	0.068924
168	835.000000	0.795000	0.064208
169	840.000000	0.790000	0.066273
170	845.000000	0.785000	0.063814
171	850.000000	0.780000	0.065144
172	855.000000	0.775000	0.067044
173	860.000000	0.770000	0.065604
174	865.000000	0.765000	0.062475
175	870.000000	0.760000	0.062570
176	875.000000	0.755000	0.062338
177	880.000000	0.750000	0.065983
178	885.000000	0.745000	0.069028
179	890.000000	0.740000	0.067525
180	895.000000	0.735000	0.060908
181	900.000000	0.730000	0.067442
182	905.000000	0.725000	0.066373
183	910.000000	0.720000	0.061309
184	915.000000	0.715000	0.063694
185	920.000000	0.710000	0.066391
186	925.000000	0.705000	0.065201
187	930.000000	0.700000	0.061382
188	935.000000	0.695000	0.065121
189	940.000000	0.690000	0.059525
190	945.000000	0.685000	0.063254
191	950.000000	0.680000	0.065876
192	955.000000	0.675000	0.063537
193	960.000000	0.670000	0.062402
194	965.000000	0.665000	0.065079
195	970.000000	0.660000	0.065150
196	975.000000	0.655000	0.065720
197	980.000000	0.650000	0.064749
198	985.000000	0.645000	0.065063
199	990.000000	0.640000	0.064266
200	995.000000	0.635000	0.063231
201	1000.000000	0.630000	0.062779
202	1005.000000	0.625000	0.062025
203	1010.000000	0.620000	0.059975
204	1015.000000	0.615000	0.060389
205	1020.000000	0.610000	0.061636
206	1025.000000	0.605000	0.062583
207	1030.000000	0.600000	0.064882
208	1035.000000	0.595000	0.061816
209	1040.000000	0.590000	0.063807
210	1045.000000	0.585000	0.063859
211	1050.000000	0.580000	0.061137
212	1055.000000	0.575000	0.062689
213	1060.000000	0.570000	0.060913
214	1065.000000	0.565000	0.063944
215	1070.000000	0.560000	0.062472
216	1075.000000	0.555000	0.058719
217	1080.000000	0.550000	0.061323
218	1085.000000	0.545000	0.064196
219	1090.000000	0.540000	0.060438
220	1095.000000	0.535000	0.061595
221	1100.000000	0.530000	0.061692
222	1105.000000	0.525000	0.058427
223	1110.000000	0.520000	0.061421
224	1115.000000	0.515000	0.057512
225	1120.000000	0.510000	0.058949
226	1125.000000	0.505000	0.062251
227	1130.000000	0.500000	0.060714
228	1135.000000	0.495000	0.059291
229	1140.000000	0.490000	0.060693
230	1145.000000	0.485000	0.059580
231	1150.000000	0.480000	0.059625
232	1155.000000	0.475000	0.060814
233	1160.000000	0.470000	0.057945
234	1165.000000	0.465000	0.059381
235	1170.000000	0.460000	0.058575
236	1175.000000	0.455000	0.055929
237	1180.000000	0.450000	0.057159
238	1185.000000	0.445000	0.062036
239	1190.000000	0.440000	0.059569
240	1195.000000	0.435000	0.056053
241	1200.000000	0.430000	0.055519
242	1205.000000	0.425000	0.058276
243	1210.000000	0.420000	0.061522
244	1215.000000	0.415000	0.057926
245	1220.000000	0.410000	0.060814
246	1225.000000	0.405000	0.058804
