0.76939,546,2.00310
0.76804,546,2.00010
0.77093,546,1.99827
0.76873,546,1.99857
0.77283,546,2.00383
0.77023,546,1.99946
0.76880,546,2.00000
0.76890,546,1.99981
0.77083,546,1.99919
0.76962,546,1.99963
0.76936,546,1.99912
0.77152,546,1.99646
0.77315,546,2.00027
0.77122,546,2.00145
0.76858,546,1.99817
0.76794,546,1.99951
0.77140,546,1.99883
0.77122,546,1.99526
0.76923,546,2.00233
0.76966,546,1.99834
0.76869,546,1.99394
0.76798,546,2.00211
0.76883,546,1.99907
0.76534,546,1.99674
0.77238,546,2.00123
0.76741,546,1.99874
0.76994,546,1.99761
0.76599,546,1.99968
0.77115,546,2.00118
0.77175,546,1.99689
0.77012,546,1.99946
0.76983,546,1.99958
0.76868,546,1.99396
0.77232,546,2.00066
0.76703,546,2.00095
0.76911,546,1.99916
0.76846,546,2.00107
0.76840,546,1.99781
0.77226,546,1.99964
0.76971,546,2.00138
0.76866,546,1.99906
0.77061,546,1.99692
0.77044,546,1.99849
0.77171,546,2.00109
0.77083,546,1.99679
0.76979,546,1.99765
0.76993,546,1.99537
0.76692,546,2.00238
0.77074,546,1.99929
0.76818,546,1.99783
0.77040,546,1.99931
0.77309,546,1.99963
0.77012,546,1.99722
0.76928,546,2.00035
0.76925,546,1.99903
0.77065,546,2.00303
0.77029,546,2.00229
0.77124,546,2.00217
0.76878,546,1.99959
0.76959,546,2.00109
0.77158,546,2.00025
0.77175,546,1.99887
0.77177,546,2.00203
0.77135,546,2.00027
0.77143,546,1.99821
0.77040,546,2.00060
0.76734,546,2.00095
0.76750,546,1.99914
0.77008,546,1.99854
0.77017,546,2.00013
0.76836,546,2.00114
0.76847,546,2.00458
0.76978,546,1.99766
0.76803,546,2.00230
0.76918,546,1.99727
0.77171,546,1.99917
0.77131,546,2.00187
0.77055,546,2.00479
0.76655,546,1.99836
0.76949,546,2.00452
0.80213,464,1.70221
0.79695,464,1.69828
0.79688,464,1.69807
0.80152,464,1.69915
0.79831,464,1.70118
0.79521,464,1.69974
0.79634,464,1.69904
0.79736,464,1.69836
0.79899,464,1.70008
0.79810,464,1.70038
0.79680,464,1.70100
0.79812,464,1.69867
0.79695,464,1.69915
0.80228,464,1.69951
0.79625,464,1.70147
0.79759,464,1.70020
0.79732,464,1.70220
0.79735,464,1.70243
0.79644,464,1.69905
0.80133,464,1.69997
0.80308,464,1.69910
0.79905,464,1.70344
0.79551,464,1.69636
0.79694,464,1.70126
0.79532,464,1.70083
0.79959,464,1.70366
0.80063,464,1.70036
0.80125,464,1.70071
0.79761,464,1.69734
0.79740,464,1.69955
0.79888,464,1.69536
0.79810,464,1.69969
0.79963,464,1.70289
0.79891,464,1.69781
0.79490,464,1.70101
0.79680,464,1.70137
0.80133,464,1.69655
0.79964,464,1.70222
0.80057,464,1.69544
0.79683,464,1.69707
0.79958,464,1.70046
0.79314,464,1.69903
0.80014,464,1.69993
0.79883,464,1.69890
0.79642,464,1.69960
0.79864,464,1.70086
0.79993,464,1.69981
0.80072,464,1.69888
0.79565,464,1.70059
0.79879,464,1.70063
0.79601,464,1.70322
0.79996,464,1.69906
0.79666,464,1.70179
0.79633,464,1.70416
0.79731,464,1.70307
0.79817,464,1.70280
0.79707,464,1.69967
0.80014,464,1.70096
0.80074,464,1.69866
0.79870,464,1.70213
0.79712,464,1.70078
0.79810,464,1.70005
0.79870,464,1.69806
0.79801,464,1.69992
0.79833,464,1.70278
0.80055,464,1.70021
0.79701,464,1.69799
0.80248,464,1.69761
0.79876,464,1.70036
0.79791,464,1.69763
0.79697,464,1.69854
0.79712,464,1.70229
0.79852,464,1.69859
0.79875,464,1.70097
0.79785,464,1.70144
0.79599,464,1.70198
0.79852,464,1.69954
0.79715,464,1.69718
0.79520,464,1.69811
0.79971,464,1.69771
0.82397,382,1.39745
0.82630,382,1.39858
0.82681,382,1.40133
0.82957,382,1.40328
0.82382,382,1.39756
0.82847,382,1.39836
0.82879,382,1.39968
0.83023,382,1.40135
0.82919,382,1.39844
0.82687,382,1.39866
0.82406,382,1.40221
0.82856,382,1.39858
0.82968,382,1.39801
0.82339,382,1.40128
0.82451,382,1.39888
0.82748,382,1.40004
0.82877,382,1.40043
0.82817,382,1.39769
0.82766,382,1.39626
0.83019,382,1.39646
0.82638,382,1.39663
0.82561,382,1.39929
0.82601,382,1.40156
0.82752,382,1.39834
0.82680,382,1.40171
0.82889,382,1.39699
0.82571,382,1.40022
0.82778,382,1.39717
0.82857,382,1.39749
0.82968,382,1.40033
0.82481,382,1.39821
0.82598,382,1.39959
0.82666,382,1.39698
0.82428,382,1.40037
0.82764,382,1.39948
0.82761,382,1.39803
0.82744,382,1.40434
0.82942,382,1.39869
0.82602,382,1.39355
0.82921,382,1.40084
0.82598,382,1.39640
0.82476,382,1.40016
0.82689,382,1.40065
0.82724,382,1.40120
0.82781,382,1.40092
0.82289,382,1.39680
0.82634,382,1.40143
0.83083,382,1.39894
0.82585,382,1.39536
0.82880,382,1.39817
0.83299,382,1.39779
0.83128,382,1.40076
0.82501,382,1.39973
0.82861,382,1.39882
0.82875,382,1.40090
0.82826,382,1.39923
0.82472,382,1.39911
0.82742,382,1.39552
0.82741,382,1.39907
0.82448,382,1.39860
0.82645,382,1.40313
0.82751,382,1.40134
0.82683,382,1.39552
0.82841,382,1.39795
0.82640,382,1.39716
0.82722,382,1.40140
0.82894,382,1.40244
0.83053,382,1.39518
0.82468,382,1.39565
0.82833,382,1.39788
0.82609,382,1.39883
0.82783,382,1.39630
0.82455,382,1.39927
0.82947,382,1.39922
0.82549,382,1.39497
0.82897,382,1.39780
0.82477,382,1.39584
0.82419,382,1.39734
0.82659,382,1.39685
0.82744,382,1.39877
0.86005,300,1.09549
0.85593,300,1.09925
0.85354,300,1.09909
0.85714,300,1.09909
0.85837,300,1.09455
0.85392,300,1.10185
0.85743,300,1.09998
0.85807,300,1.09507
0.85720,300,1.10103
0.85429,300,1.10416
0.85600,300,1.09452
0.85637,300,1.09746
0.85793,300,1.10000
0.85441,300,1.10191
0.85748,300,1.09725
0.85530,300,1.09993
0.85488,300,1.09823
0.85568,300,1.09677
0.85114,300,1.09938
0.85163,300,1.09692
0.85206,300,1.09560
0.85646,300,1.09846
0.85509,300,1.09627
0.85429,300,1.09965
0.85550,300,1.10055
0.85753,300,1.09840
0.85190,300,1.09739
0.85541,300,1.09735
0.85350,300,1.09904
0.86047,300,1.09792
0.85560,300,1.09628
0.85809,300,1.10065
0.85722,300,1.10162
0.85475,300,1.09830
0.85902,300,1.10017
0.85117,300,1.09981
0.85444,300,1.10070
0.85642,300,1.09542
0.85614,300,1.09932
0.85633,300,1.10005
0.85860,300,1.09973
0.85565,300,1.10120
0.86009,300,1.10073
0.85602,300,1.09977
0.85612,300,1.09894
0.85993,300,1.09740
0.85791,300,1.09865
0.85264,300,1.09852
0.85451,300,1.10006
0.85579,300,1.09686
0.85855,300,1.10108
0.85878,300,1.09938
0.85553,300,1.10031
0.85445,300,1.09916
0.85525,300,1.09598
0.85586,300,1.09802
0.85512,300,1.09963
0.85815,300,1.09720
0.85493,300,1.09737
0.85394,300,1.09771
0.85521,300,1.10007
0.85625,300,1.09679
0.85819,300,1.10079
0.85380,300,1.10135
0.85626,300,1.09859
0.85632,300,1.09885
0.85669,300,1.09928
0.85493,300,1.09485
0.85666,300,1.09815
0.85716,300,1.09986
0.85491,300,1.10095
0.85601,300,1.09923
0.85533,300,1.10227
0.85418,300,1.09826
0.85313,300,1.10035
