0.77050,546,2.00251
0.76830,546,2.00033
0.77057,546,2.00276
0.77064,546,1.99875
0.77013,546,1.99665
0.76536,546,2.00166
0.76925,546,1.99948
0.77166,546,2.00279
0.77107,546,2.00386
0.77101,546,2.00060
0.77048,546,1.99743
0.77191,546,1.99511
0.76883,546,2.00005
0.76842,546,1.99910
0.77368,546,2.00221
0.76863,546,1.99906
0.76745,546,2.00141
0.76950,546,1.99607
0.77020,546,2.00088
0.77193,546,1.99985
0.76925,546,2.00397
0.77001,546,2.00144
0.76892,546,2.00138
0.76709,546,1.99908
0.76758,546,1.99879
0.77250,546,1.99878
0.77144,546,2.00303
0.76994,546,2.00199
0.77106,546,2.00023
0.77150,546,2.00368
0.76873,546,1.99808
0.76796,546,2.00199
0.77226,546,1.99893
0.76573,546,1.99865
0.77110,546,1.99987
0.77036,546,1.99895
0.77203,546,2.00069
0.77117,546,2.00032
0.77105,546,2.00092
0.76814,546,2.00075
0.77158,546,2.00231
0.77083,546,1.99807
0.76838,546,1.99913
0.77038,546,1.99976
0.76775,546,1.99774
0.76580,546,1.99376
0.76974,546,2.00464
0.77359,546,1.99804
0.77030,546,1.99707
0.76738,546,1.99761
0.76955,546,1.99964
0.77051,546,2.00133
0.76933,546,2.00007
0.76781,546,1.99731
0.76700,546,2.00130
0.76932,546,1.99626
0.76987,546,1.99750
0.77332,546,1.99884
0.77136,546,2.00218
0.76809,546,2.00015
0.77111,546,2.00023
0.77072,546,1.99734
0.77111,546,1.99903
0.77070,546,2.00184
0.77134,546,2.00070
0.77128,546,2.00138
0.77299,546,1.99993
0.77033,546,2.00186
0.76902,546,1.99733
0.77099,546,1.99959
0.76758,546,2.00100
0.77286,546,1.99674
0.77204,546,1.99493
0.76920,546,2.00368
0.76934,546,2.00018
0.77153,546,1.99657
0.77014,546,2.00013
0.77372,546,1.99753
0.76924,546,1.99814
0.76793,546,2.00225
0.79859,464,1.69852
0.79750,464,1.69851
0.79759,464,1.69710
0.79802,464,1.69892
0.79702,464,1.69994
0.79901,464,1.69852
0.79825,464,1.70395
0.80278,464,1.69753
0.79671,464,1.69751
0.80065,464,1.69884
0.79901,464,1.70363
0.79851,464,1.70105
0.79958,464,1.69846
0.80065,464,1.69793
0.80121,464,1.69846
0.79758,464,1.69746
0.79669,464,1.69878
0.79367,464,1.69917
0.79752,464,1.70121
0.79938,464,1.69822
0.79762,464,1.69916
0.80151,464,1.69799
0.79710,464,1.69738
0.79557,464,1.70025
0.79894,464,1.70220
0.80062,464,1.70443
0.79839,464,1.69911
0.79593,464,1.70103
0.79877,464,1.70094
0.79626,464,1.70034
0.79895,464,1.69991
0.79717,464,1.70201
0.80264,464,1.69741
0.79998,464,1.69388
0.79987,464,1.69589
0.79748,464,1.69701
0.79810,464,1.70131
0.79482,464,1.69891
0.79751,464,1.70280
0.79940,464,1.69728
0.79759,464,1.70275
0.79996,464,1.69780
0.79800,464,1.69916
0.79746,464,1.69621
0.79718,464,1.70241
0.79777,464,1.69943
0.79882,464,1.70407
0.79855,464,1.70182
0.79734,464,1.69911
0.79856,464,1.69809
0.79813,464,1.70141
0.79693,464,1.69963
0.79995,464,1.69798
0.80073,464,1.69978
0.79820,464,1.69562
0.79779,464,1.70038
0.80203,464,1.70077
0.80079,464,1.69722
0.79828,464,1.70208
0.79676,464,1.70156
0.80000,464,1.70018
0.79788,464,1.69766
0.80209,464,1.70090
0.79922,464,1.69881
0.79861,464,1.69996
0.79933,464,1.70110
0.79697,464,1.69670
0.79870,464,1.69614
0.79789,464,1.69862
0.79952,464,1.70360
0.79465,464,1.70418
0.79807,464,1.70033
0.79571,464,1.70163
0.79862,464,1.69951
0.79466,464,1.69978
0.80023,464,1.69916
0.80088,464,1.70190
0.79725,464,1.70282
0.79863,464,1.69973
0.79873,464,1.69977
0.82181,382,1.39890
0.82434,382,1.40252
0.83024,382,1.40097
0.82659,382,1.39725
0.82575,382,1.40315
0.82569,382,1.39456
0.82913,382,1.40227
0.83039,382,1.40134
0.82947,382,1.39937
0.82292,382,1.39932
0.82831,382,1.39900
0.82671,382,1.39734
0.82507,382,1.40294
0.83082,382,1.39926
0.82763,382,1.39731
0.82835,382,1.40279
0.82401,382,1.40020
0.82815,382,1.40032
0.83036,382,1.40334
0.82660,382,1.40061
0.82724,382,1.39800
0.82761,382,1.40061
0.82750,382,1.39751
0.82614,382,1.39836
0.82538,382,1.39989
0.82791,382,1.40123
0.82535,382,1.39811
0.83018,382,1.39894
0.82713,382,1.39892
0.82934,382,1.40161
0.82930,382,1.39932
0.82532,382,1.40312
0.82878,382,1.39835
0.82992,382,1.39820
0.82989,382,1.40222
0.82523,382,1.40043
0.82863,382,1.40450
0.82558,382,1.40213
0.82710,382,1.39678
0.82683,382,1.39927
0.82495,382,1.39989
0.82899,382,1.39974
0.82599,382,1.39897
0.82706,382,1.39970
0.82929,382,1.39981
0.82426,382,1.39814
0.82740,382,1.40152
0.82967,382,1.40282
0.82733,382,1.40079
0.82416,382,1.40013
0.82492,382,1.39914
0.83313,382,1.39987
0.82534,382,1.40008
0.82604,382,1.39735
0.83128,382,1.40140
0.82776,382,1.39848
0.82645,382,1.40235
0.82768,382,1.39310
0.83191,382,1.39963
0.82776,382,1.40144
0.82800,382,1.40076
0.82622,382,1.39681
0.82763,382,1.40213
0.82577,382,1.39781
0.82951,382,1.39835
0.82625,382,1.39852
0.82694,382,1.39612
0.82599,382,1.39973
0.82752,382,1.40158
0.83075,382,1.40229
0.82890,382,1.39897
0.82582,382,1.39930
0.82824,382,1.40091
0.82832,382,1.39903
0.82864,382,1.40179
0.82883,382,1.39920
0.82540,382,1.39755
0.82571,382,1.39978
0.82811,382,1.39644
0.82606,382,1.39975
0.85381,300,1.09977
0.85499,300,1.09745
0.85571,300,1.09969
0.85391,300,1.09842
0.85654,300,1.09738
0.85229,300,1.09583
0.85477,300,1.09626
0.85491,300,1.10223
0.85285,300,1.09834
0.85987,300,1.09972
0.85487,300,1.09859
0.85646,300,1.10229
0.85454,300,1.09739
0.85285,300,1.09911
0.85279,300,1.09797
0.85379,300,1.10105
0.85459,300,1.09969
0.85240,300,1.09916
0.85320,300,1.09805
0.86003,300,1.10077
0.85535,300,1.10530
0.85377,300,1.10123
0.85254,300,1.09841
0.85291,300,1.09942
0.85572,300,1.09829
0.85779,300,1.09777
0.85626,300,1.10054
0.85264,300,1.09740
0.85571,300,1.10016
0.85845,300,1.09847
0.85497,300,1.09716
0.85626,300,1.09831
0.85506,300,1.09871
0.85671,300,1.09777
0.85406,300,1.09976
0.84955,300,1.09769
0.85330,300,1.10131
0.85472,300,1.09778
0.85551,300,1.09771
0.85480,300,1.09910
0.85476,300,1.09804
0.85358,300,1.09659
0.85573,300,1.09951
0.85275,300,1.10042
0.85713,300,1.10085
0.85620,300,1.10018
0.85997,300,1.09830
0.85351,300,1.09583
0.85912,300,1.10244
0.85376,300,1.09745
0.85496,300,1.10135
0.85303,300,1.09497
0.85994,300,1.09953
0.85651,300,1.09849
0.85654,300,1.09587
0.85392,300,1.09911
0.85106,300,1.09830
0.85488,300,1.09830
0.85450,300,1.09691
0.85196,300,1.09919
0.85500,300,1.09615
0.85573,300,1.09831
0.85468,300,1.09459
0.85697,300,1.09643
0.85573,300,1.09728
0.85483,300,1.10121
0.85667,300,1.10116
0.85627,300,1.09969
0.85204,300,1.09827
0.85515,300,1.10135
0.85459,300,1.09943
0.85606,300,1.10122
0.85534,300,1.10056
0.85219,300,1.09567
0.85104,300,1.10047
0.85695,300,1.10069
0.85425,300,1.09777
0.85536,300,1.10179
0.85899,300,1.10049
0.85627,300,1.10157
0.88363,218,0.79775
0.88388,218,0.79658
0.88379,218,0.79630
0.88619,218,0.79962
0.88700,218,0.79528
0.88794,218,0.79539
0.88174,218,0.79729
0.88675,218,0.79899
0.88365,218,0.79695
0.88139,218,0.80080
0.88574,218,0.80124
0.88493,218,0.79325
0.88165,218,0.79946
0.88340,218,0.79742
0.88193,218,0.80043
0.88505,218,0.79954
0.88287,218,0.79889
0.88146,218,0.79828
0.87908,218,0.79540
0.88349,218,0.80329
0.88054,218,0.79605
0.88457,218,0.80207
0.88454,218,0.79994
0.88346,218,0.79751
0.88430,218,0.79722
0.88559,218,0.79532
0.88592,218,0.79861
0.88371,218,0.79525
0.88218,218,0.80093
0.88372,218,0.79909
0.88238,218,0.79848
0.88139,218,0.79873
0.88488,218,0.79918
0.88233,218,0.79785
0.88521,218,0.79811
0.88356,218,0.80234
0.88224,218,0.80070
0.88183,218,0.79984
0.88556,218,0.79751
0.88170,218,0.79459
0.88291,218,0.79959
0.88198,218,0.79873
0.88119,218,0.79807
0.88185,218,0.79838
0.88314,218,0.79615
0.88282,218,0.79667
0.88151,218,0.80070
0.88342,218,0.79413
0.88289,218,0.80036
0.88262,218,0.80153
0.88243,218,0.79954
0.88621,218,0.79944
0.88139,218,0.79665
0.88648,218,0.79693
0.88609,218,0.79767
0.88442,218,0.79576
0.88292,218,0.79678
0.88459,218,0.79872
0.88506,218,0.79755
0.88228,218,0.79890
0.88208,218,0.80069
0.88391,218,0.79788
0.88506,218,0.79838
0.88082,218,0.79641
0.88625,218,0.79870
0.88078,218,0.79924
0.88302,218,0.79679
0.88185,218,0.80053
0.88021,218,0.79686
0.88438,218,0.80169
0.88525,218,0.79684
0.88720,218,0.79582
0.88467,218,0.79951
0.88238,218,0.79993
0.88311,218,0.79993
0.88046,218,0.79920
0.88331,218,0.80083
0.88405,218,0.80103
0.88515,218,0.79828
0.88571,218,0.80012
0.91362,136,0.49358
0.91071,136,0.50094
0.91016,136,0.49993
0.91409,136,0.49672
0.90868,136,0.49703
0.91683,136,0.49644
0.91109,136,0.49617
0.91510,136,0.49768
0.91142,136,0.50100
0.91383,136,0.49633
0.91023,136,0.50048
0.91271,136,0.49507
0.90911,136,0.49594
0.91020,136,0.49408
0.91047,136,0.49633
0.91175,136,0.50155
0.91214,136,0.49783
0.91369,136,0.49769
0.91347,136,0.49873
0.91292,136,0.50370
0.91450,136,0.49601
0.91341,136,0.49659
0.91357,136,0.49542
0.91046,136,0.49886
0.91467,136,0.49917
0.91438,136,0.49892
0.91302,136,0.49716
0.91430,136,0.50022
0.91255,136,0.49793
0.91586,136,0.49813
0.91283,136,0.49914
0.91248,136,0.49653
0.91343,136,0.49809
0.91636,136,0.49975
0.91148,136,0.49963
0.91329,136,0.50079
0.91163,136,0.49855
0.91248,136,0.49829
0.91090,136,0.49932
0.91351,136,0.50074
0.91265,136,0.49734
0.91425,136,0.49658
0.91484,136,0.50033
0.91519,136,0.49892
0.91170,136,0.49839
0.91343,136,0.49705
0.91534,136,0.49933
0.91089,136,0.50193
0.91287,136,0.49598
0.91101,136,0.50114
0.91632,136,0.50019
0.91531,136,0.50060
0.91379,136,0.49883
0.91375,136,0.49964
0.91119,136,0.49963
0.91559,136,0.49776
0.91205,136,0.49912
0.91137,136,0.49553
0.91497,136,0.49727
0.91271,136,0.49695
0.91523,136,0.49987
0.91219,136,0.49581
0.91198,136,0.49931
0.91305,136,0.49839
0.91310,136,0.49969
0.91259,136,0.49907
0.91070,136,0.50328
0.91211,136,0.49858
0.91381,136,0.49735
0.91269,136,0.49816
0.91085,136,0.49905
0.90938,136,0.50167
0.91426,136,0.49945
0.90920,136,0.49658
0.91545,136,0.50647
0.91506,136,0.50024
0.91372,136,0.49647
0.91466,136,0.49597
0.91025,136,0.49562
0.91463,136,0.49805
0.94106,55,0.20143
0.93861,55,0.20012
0.93962,55,0.19865
0.93985,55,0.19930
0.94202,55,0.20279
0.93827,55,0.20087
0.94457,55,0.19950
0.94171,55,0.20168
0.94305,55,0.20206
0.94000,55,0.20160
0.94102,55,0.20128
0.93822,55,0.20395
0.94299,55,0.19938
0.94026,55,0.20102
0.93855,55,0.19773
0.93952,55,0.20075
0.93798,55,0.20182
0.94319,55,0.20315
0.94061,55,0.19778
0.94229,55,0.20176
0.94171,55,0.20534
0.93921,55,0.19572
0.93875,55,0.20244
0.94091,55,0.19903
0.93802,55,0.20076
0.93837,55,0.20251
0.94004,55,0.20021
0.93934,55,0.20199
0.94095,55,0.20187
0.94122,55,0.20132
0.93879,55,0.20000
0.94007,55,0.20560
0.93816,55,0.20063
0.94106,55,0.20086
0.94301,55,0.20085
0.94039,55,0.20309
0.94448,55,0.20428
0.94059,55,0.20137
0.94095,55,0.20176
0.93917,55,0.20334
0.94127,55,0.20138
0.93832,55,0.20159
0.93707,55,0.20030
0.93973,55,0.20204
0.94462,55,0.20261
0.94376,55,0.20276
0.94311,55,0.20518
0.93940,55,0.19987
0.94220,55,0.20146
0.94130,55,0.20097
0.93967,55,0.20471
0.93866,55,0.20284
0.94191,55,0.19831
0.93920,55,0.20014
0.94199,55,0.20073
0.94069,55,0.19855
0.94551,55,0.20161
0.94186,55,0.20038
0.93956,55,0.20529
0.93703,55,0.20202
0.93844,55,0.20066
0.93958,55,0.19949
0.94093,55,0.19633
0.94023,55,0.20128
0.93814,55,0.20449
0.93967,55,0.20099
0.93968,55,0.20130
0.94348,55,0.20641
0.94235,55,0.20364
0.94429,55,0.20196
0.94400,55,0.20305
0.94115,55,0.20217
0.93722,55,0.20205
0.93777,55,0.19821
0.94125,55,0.19924
0.94085,55,0.20174
0.94123,55,0.19966
0.94266,55,0.20129
0.94174,55,0.19907
0.94050,55,0.20366
