Beispieldatei - generiert von generate_examples.py
Slewrate: 30 mV/s
Number Time U[V] I[A]
1	0.000000	0.070000	0.859564
2	0.166667	0.075000	0.932907
3	0.333333	0.080000	1.031178
4	0.500000	0.085000	1.099419
5	0.666667	0.090000	1.196771
6	0.833333	0.095000	1.311242
7	1.000000	0.100000	1.443665
8	1.166667	0.105000	1.560822
9	1.333333	0.110000	1.675786
10	1.500000	0.115000	1.779487
11	1.666667	0.120000	1.908057
12	1.833333	0.125000	1.988161
13	2.000000	0.130000	2.099103
14	2.166667	0.135000	2.187307
15	2.333333	0.140000	2.215210
16	2.500000	0.145000	2.249865
17	2.666667	0.150000	2.250071
18	2.833333	0.155000	2.225932
19	3.000000	0.160000	2.205518
20	3.166667	0.165000	2.147804
21	3.333333	0.170000	2.073044
22	3.500000	0.175000	2.017631
23	3.666667	0.180000	1.903117
24	3.833333	0.185000	1.794513
25	4.000000	0.190000	1.671673
26	4.166667	0.195000	1.554114
27	4.333333	0.200000	1.446706
28	4.500000	0.205000	1.320862
29	4.666667	0.210000	1.215870
30	4.833333	0.215000	1.105093
31	5.000000	0.220000	1.008592
32	5.166667	0.225000	0.912237
33	5.333333	0.230000	0.830560
34	5.500000	0.235000	0.781498
35	5.666667	0.240000	0.727874
36	5.833333	0.245000	0.666486
37	6.000000	0.250000	0.639125
38	6.166667	0.255000	0.607350
39	6.333333	0.260000	0.558902
40	6.500000	0.265000	0.550359
41	6.666667	0.270000	0.547162
42	6.833333	0.275000	0.534274
43	7.000000	0.280000	0.509204
44	7.166667	0.285000	0.515067
45	7.333333	0.290000	0.518330
46	7.500000	0.295000	0.511949
47	7.666667	0.300000	0.500395
48	7.833333	0.305000	0.494656
49	8.000000	0.310000	0.491631
50	8.166667	0.315000	0.501626
51	8.333333	0.320000	0.498233
52	8.500000	0.325000	0.502127
53	8.666667	0.330000	0.496853
54	8.833333	0.335000	0.503526
55	9.000000	0.340000	0.496158
56	9.166667	0.345000	0.502978
57	9.333333	0.350000	0.503788
58	9.500000	0.355000	0.487003
59	9.666667	0.360000	0.476947
60	9.833333	0.365000	0.510452
61	10.000000	0.370000	0.497576
62	10.166667	0.375000	0.477861
63	10.333333	0.380000	0.487865
64	10.500000	0.385000	0.502721
65	10.666667	0.390000	0.492204
66	10.833333	0.395000	0.489880
67	11.000000	0.400000	0.509009
68	11.166667	0.405000	0.484527
69	11.333333	0.410000	0.487019
70	11.500000	0.415000	0.497114
71	11.666667	0.420000	0.498905
72	11.833333	0.425000	0.499963
73	12.000000	0.430000	0.504112
74	12.166667	0.435000	0.496986
75	12.333333	0.440000	0.499894
76	12.500000	0.445000	0.492408
77	12.666667	0.450000	0.495627
78	12.833333	0.455000	0.496075
79	13.000000	0.460000	0.497151
80	13.166667	0.465000	0.502725
81	13.333333	0.470000	0.500551
82	13.500000	0.475000	0.495442
83	13.666667	0.480000	0.486909
84	13.833333	0.485000	0.495677
85	14.000000	0.490000	0.494720
86	14.166667	0.495000	0.496932
87	14.333333	0.500000	0.517065
88	14.500000	0.505000	0.489762
89	14.666667	0.510000	0.499223
90	14.833333	0.515000	0.505685
91	15.000000	0.520000	0.495980
92	15.166667	0.525000	0.518378
93	15.333333	0.530000	0.491220
94	15.500000	0.535000	0.498241
95	15.666667	0.540000	0.487012
96	15.833333	0.545000	0.491485
97	16.000000	0.550000	0.497489
98	16.166667	0.555000	0.503463
99	16.333333	0.560000	0.498191
100	16.500000	0.565000	0.507591
101	16.666667	0.570000	0.494050
102	16.833333	0.575000	0.491678
103	17.000000	0.580000	0.522040
104	17.166667	0.585000	0.498942
105	17.333333	0.590000	0.487805
106	17.500000	0.595000	0.488057
107	17.666667	0.600000	0.485573
108	17.833333	0.605000	0.504366
109	18.000000	0.610000	0.491356
110	18.166667	0.615000	0.496274
111	18.333333	0.620000	0.494365
112	18.500000	0.625000	0.502315
113	18.666667	0.630000	0.486533
114	18.833333	0.635000	0.484244
115	19.000000	0.640000	0.497243
116	19.166667	0.645000	0.501010
117	19.333333	0.650000	0.498325
118	19.500000	0.655000	0.486905
119	19.666667	0.660000	0.501775
120	19.833333	0.665000	0.487561
121	20.000000	0.670000	0.489785
122	20.166667	0.675000	0.485560
123	20.333333	0.680000	0.508012
124	20.500000	0.685000	0.501334
125	20.666667	0.690000	0.501050
126	20.833333	0.695000	0.507472
127	21.000000	0.700000	0.523126
128	21.166667	0.705000	0.477908
129	21.333333	0.710000	0.487616
130	21.500000	0.715000	0.488838
131	21.666667	0.720000	0.486492
132	21.833333	0.725000	0.484224
133	22.000000	0.730000	0.492003
134	22.166667	0.735000	0.482834
135	22.333333	0.740000	0.498350
136	22.500000	0.745000	0.495517
137	22.666667	0.750000	0.499810
138	22.833333	0.755000	0.500077
139	23.000000	0.760000	0.501030
140	23.166667	0.765000	0.491266
141	23.333333	0.770000	0.516211
142	23.500000	0.775000	0.497344
143	23.666667	0.780000	0.476375
144	23.833333	0.785000	0.484976
145	24.000000	0.790000	0.477595
146	24.166667	0.795000	0.495173
147	24.333333	0.800000	0.493782
148	24.500000	0.805000	0.490316
149	24.666667	0.810000	0.515109
150	24.833333	0.815000	0.500490
151	25.000000	0.820000	0.502261
152	25.166667	0.825000	0.485689
153	25.333333	0.830000	0.485009
154	25.500000	0.835000	0.495368
155	25.666667	0.840000	0.496730
156	25.833333	0.845000	0.476437
157	26.000000	0.850000	-0.496803
158	26.166667	0.845000	-0.494859
159	26.333333	0.840000	-0.497151
160	26.500000	0.835000	-0.503134
161	26.666667	0.830000	-0.500395
162	26.833333	0.825000	-0.496769
163	27.000000	0.820000	-0.494092
164	27.166667	0.815000	-0.488952
165	27.333333	0.810000	-0.484191
166	27.500000	0.805000	-0.497943
167	27.666667	0.800000	-0.499562
168	27.833333	0.795000	-0.490623
169	28.000000	0.790000	-0.488892
170	28.166667	0.785000	-0.499342
171	28.333333	0.780000	-0.487096
172	28.500000	0.775000	-0.485204
173	28.666667	0.770000	-0.482083
174	28.833333	0.765000	-0.477217
175	29.000000	0.760000	-0.503664
176	29.166667	0.755000	-0.494861
177	29.333333	0.750000	-0.494887
178	29.500000	0.745000	-0.495981
179	29.666667	0.740000	-0.501493
180	29.833333	0.735000	-0.509856
181	30.000000	0.730000	-0.494073
182	30.166667	0.725000	-0.502684
183	30.333333	0.720000	-0.494140
184	30.500000	0.715000	-0.502940
185	30.666667	0.710000	-0.505997
186	30.833333	0.705000	-0.492657
187	31.000000	0.700000	-0.493491
188	31.166667	0.695000	-0.489207
189	31.333333	0.690000	-0.473141
190	31.500000	0.685000	-0.492227
191	31.666667	0.680000	-0.490149
192	31.833333	0.675000	-0.505776
193	32.000000	0.670000	-0.507869
194	32.166667	0.665000	-0.479172
195	32.333333	0.660000	-0.504235
196	32.500000	0.655000	-0.505439
197	32.666667	0.650000	-0.495391
198	32.833333	0.645000	-0.495902
199	33.000000	0.640000	-0.504025
200	33.166667	0.635000	-0.498050
201	33.333333	0.630000	-0.482706
202	33.500000	0.625000	-0.503060
203	33.666667	0.620000	-0.508937
204	33.833333	0.615000	-0.485574
205	34.000000	0.610000	-0.490077
206	34.166667	0.605000	-0.501205
